Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
12092,CA,Clean Vehicle Rebate - El Dorado County,"The El Dorado County Air Quality Management District (EDC AQMD) offers
rebates of up to \$599 to residents toward the purchase or lease of a
new zero emission vehicle (ZEV) or partial-ZEV, as defined by the
California Air Resources Board. To qualify, vehicles must be owned or
leased for at least three years within El Dorado County. For more
information, including eligibility requirements, see the EDC AQMD
[Grants and
Incentives](https://www.edcgov.us/Government/AirQualityManagement/Pages/grants_and_incentive_refunds.aspx)
website.
",,,false,74,State Incentives,"",2018-11-12 17:43:45 UTC,,,,"",ELEC|HY|NG|PHEV,RBATE,"",IND,""
12102,CA,Electric Vehicle (EV) Charging Station Rebate - Alameda Municipal Power (AMP),"AMP provides rebates to residential, commercial, and multifamily
customers for the purchase of Level 2 EV charging stations. Rebates are
available in the following amounts:

  Applicant Type   Rebate Amount   Maximum Number of Rebates per Applicant
  ---------------- --------------- -----------------------------------------
  Residential      \$800           1
  Commercial       \$5,000         6
  Multifamily      \$8,000         6

Commercial customers are also eligible for a \$500 rebate for every
additional port, up to \$3,000. Customers may apply for multiple rebates
at a time. Additional terms and conditions apply. For more information,
see the AMP [EVs](https://www.alamedamp.com/349/Electric-Vehicles)
website.
",,,false,122,Utility/Private Incentives,"",2018-11-13 16:43:23 UTC,,,,"",ELEC|PHEV,RBATE,"",STATION|FLEET|IND,""
12103,CA,Electric Vehicle (EV) Charging Station Rebates - Anaheim Public Utilities (APU),"APU provides rebates for residential, commercial, industrial, and
municipal customers for the purchase and installation of Level 2 or
direct current fast charging (DCFC) stations. Rebates are available in
the following amounts:

  Customer Type                                           Charger Level   Access    Maximum Rebate Amount per EV charging station
  ------------------------------------------------------- --------------- --------- -----------------------------------------------
  Residential and Commercial                              Level 2         Private   \$1,000
  School, affordable housing, commercial, and municipal   DCFC            Public    \$10,000
  Commercial, multifamily, and municipal                  Level 2         Public    \$5,000

Applicants installing DCFC stations receive a maximum of 10 rebates.
Program participants may also receive up to \$5,000 for sub-meter
installation fees, \$1,500 for city permit fees, and \$2,000 for
electric panel upgrade services. Additional terms and conditions apply.
For more information, including how to apply, see the APU [Personal EV
Charger Rebate](http://www.anaheim.net/593/Personal-EV-Charger-Rebate)
and [Public EV Charger
Rebate](http://www.anaheim.net/3312/Public-EV-Charger-Rebate) websites.
",,,false,124,Utility/Private Incentives,"",2019-11-12 13:51:26 UTC,,,,"",ELEC|PHEV,RBATE,"",STATION|FLEET|GOV|IND,""
12105,CA,Electric Vehicle (EV) Time-Of-Use (TOU) Rate - Alameda Municipal Power (AMP),"AMP offers a TOU rate to customers that own or lease an EV. For more
information, see the AMP [EVs
Discount](https://www.alamedamp.com/349/Electric-Vehicles) website.
",,,false,146,Utility/Private Incentives,"",2018-11-13 16:54:22 UTC,,,,"",NEVS|PHEV,OTHER,"",PURCH|FLEET|GOV|IND,""
12106,CA,Electric Vehicle (EV) Charging Rate Reduction - Azusa Light & Water,"Azusa Light & Water offers a \$0.05 per kilowatt-hour (kWh) discount for
electricity used to charge EVs during off peak times. Customers must use
a minimum of 50 kWh to receive the discount. For more information, see
the Azusa Light & Water [Schedule
EV](https://www.ci.azusa.ca.us/1191/Schedule-EV) website.
",,,false,147,Utility/Private Incentives,"",2018-11-13 17:09:55 UTC,,,,"",ELEC|PHEV,OTHER,"",PURCH|GOV|IND,""
12107,CA,Electric Vehicle (EV) Time-Of-Use (TOU) Rate - Burbank Water and Power (BWP),"BWP offers a TOU rate to residential or multi-family customers for
electricity used to charge EVs. Customers must remain on the EV TOU rate
for a minimum of one year. For more information, see the BWP
[EVs](https://www.burbankwaterandpower.com/electric/rates-and-charges)
website.
",,,false,148,Utility/Private Incentives,"",2018-11-13 17:11:55 UTC,,,,"",ELEC|PHEV,TOU,"",STATION|PURCH|IND,""
12139,OR,Plug-In Hybrid Electric Vehicle (PHEV) and Zero Emission Vehicle Rebates,"The Clean Vehicle Rebate Program provides rebates to Oregon residents,
businesses, non-profit organizations, and government agencies for the
purchase or lease of a new electric vehicle (EV), including a PHEV,
electric motorcycle, or fuel cell electric vehicle (FCEV). New EVs and
FCEVs with a battery capacity greater than 10 kilowatt-hours (kWh) are
eligible for a rebate of \$2,500. EVs and FCEVs with a battery capacity
of less than 10 kWh are eligible for a rebate of \$1,500.

Electric motorcycles are eligible for a rebate of \$750. EVs may not
have an MSRP of more than \$50,000, and eligible FCEVs may not have an
MSRP of more than \$60,000. For more information, see the [Clean Vehicle
Rebate
Program](https://www.oregon.gov/deq/aq/programs/Pages/ZEV-Rebate.aspx)
website.

(Reference [Temporary Administrative
Order](http://records.sos.state.or.us/ORSOSWebDrawer/Recordhtml/8581409)
DEQ 19-2021, and [Oregon Revised
Statutes](https://www.oregonlegislature.gov/) 468.442 - 468.444)
",2017-08-18 00:00:00 UTC,2021-06-10 00:00:00 UTC,false,10,State Incentives,"",2021-07-13 20:32:08 UTC,2024-01-02 00:00:00 UTC,,,"",ELEC|HY|PHEV,RBATE,"",FLEET|GOV|IND,https://www.oregonlegislature.gov|https://olis.oregonlegislature.gov/|http://records.sos.state.or.us/ORSOSWebDrawer/Recordhtml/8581409|https://www.oregonlegislature.gov/
12147,MN,Electric Vehicle (EV) Charging Station Rebate and Time-Of-Use (TOU) Rate - LREC,"Lake Region Electric Cooperative (LREC) offers a TOU rate to members
with EVs enrolled in the ChargeWise program. To be eligible for the TOU
rate, vehicles must use a separate sub-metered circuit. LREC offers
customers the ability to power an EV with 100% wind energy for the
lifetime of the vehicle.

LREC also offers a rebate of up to \$500 for the installation of Level 1
or Level 2 EV charging station.

For more information, see the LREC
[ChargeWise](https://www.lrec.coop/products-service/chargewise) website.
",,,false,22,Utility/Private Incentives,"",2019-02-08 20:50:19 UTC,,,,"",ELEC|PHEV,RBATE|TOU,"",STATION|IND,""
12150,VT,Electric Vehicle (EV) Incentives - Burlington Electric Department (BED),"BED provides low- or no-interest loans for the purchase of a new EV.
Eligible customers can also apply for a rebate of \$2,300 towards the
purchase of a new all-electric vehicle (EV) or \$2,000 towards the
purchase of a plug-in hybrid electric vehicle (PHEV). An additional
\$600 is available for moderate income customers buying an EV or \$300
for a PHEV. Vehicles must have a manufacturer's suggested retail price
that is less than or equal to \$60,000. Additional terms and conditions
apply. For more information, including income eligibility, see the BED
[Electric Vehicles](https://www.burlingtonelectric.com/ev#financing)
website.
",,,false,17,Utility/Private Incentives,"",2019-02-08 21:00:47 UTC,,,,"",ELEC|PHEV,LOANS,"",IND,""
12151,VT,Electric Vehicle (EV) Time-Of-Use (TOU) Rate and EV Charging Rebate - BED,"Burlington Electric Department (BED) offers a TOU rate to residential
customers who own an EV. To qualify, customers must install a WiFi
enabled EV charging station.

BED also offers a rebate of up to \$900 for the purchase and
installation of a qualifying Wifi enabled EV charging stations for
customers that have enrolled in BED's Residential EV Rate. Eligible
applicants must have purchased an EV charging station within 60 days of
the acquisition of the EV.

For more information, see the BED [EV
Rate](https://www.burlingtonelectric.com/evrate) website.
",,,false,18,Utility/Private Incentives,"",2019-02-08 21:02:41 UTC,,,,"",ELEC|PHEV,RBATE|TOU,"",STATION|IND,""
12152,VT,Residential Electric Vehicle (EV) Charging Station Incentive - Green Mountain Power (GMP),"GMP residential customers are eligible for a free Level 2 EV charging
station when they purchase a new or pre-owned plug-in electric vehicle.
For more information about these incentives, see the GMP [In-Home Level
2 EV
Charger](https://greenmountainpower.com/rebates-programs/electric-vehicles/in-home-ev-charger/)
website.
",,,false,23,Utility/Private Incentives,"",2019-02-08 21:04:23 UTC,,,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
12185,CO,Electric Vehicle (EV) Loan Program – Gunnison County Electric Association (GCEA),"GCEA members may borrow an EV for one day without any cost or mileage
restrictions. For more information, including how to apply, see the GCEA
[EV Test Drive
Program](https://www.gcea.coop/energy-efficiency/electric-vehicles/ev-test-drive-program/)
website.
",,,false,39,Utility/Private Incentives,"",2019-04-02 15:17:31 UTC,,,,"",ELEC|PHEV,LOANS,"",IND,""
12202,PA,Electric Vehicle (EV) Credit – Duquesne Light Company (DLC),"DLC offers a \$50 gift card or direct deposit to residential customers
who purchase or lease an EV. For more information, including how to
apply, see the DLC
[EVs](https://www.duquesnelight.com/energy-money-savings/electric-vehicles)
website.
",,,false,48,Utility/Private Incentives,"",2019-04-23 18:13:53 UTC,,,,"",ELEC|PHEV,OTHER|RBATE,"",IND,""
12216,NV,"Idle Reduction Technology, Natural Gas Vehicle, and Plug-in Electric Vehicle Weight Exemption","Any motor vehicle equipped with an auxiliary power unit or other
qualified idle reduction technology may exceed the maximum gross vehicle
weight limit by up to 550 pounds (lbs.) to compensate for the additional
weight of the idle reduction technology. Natural gas vehicles and
plug-in electric vehicles may exceed the maximum gross vehicle weight
limit for comparable conventional fuel vehicles by up to 2,000 lbs.
(Reference [Nevada Revised Statutes](https://www.leg.state.nv.us/)
484D.635)
",2019-05-15 00:00:00 UTC,,false,7,State Incentives,"",2019-06-04 17:13:57 UTC,,,,"",ELEC|IR|NG|PHEV,EXEM,"",FLEET|GOV|IND,https://www.leg.state.nv.us
12217,CA,Used Plug-In Hybrid Electric Vehicle (PHEV) Incentive - Peninsula Clean Energy (PCE),"PCE and Peninsula Family Service (PFS) offer up to \$1,000 to San Mateo
County residents for the purchase of a pre-owned EV. Low-income
residents are eligible for a rebate of up to \$6,000. Additional terms
and conditions apply. For more information, see the [PCE DriveForward
Electric](https://www.peninsulacleanenergy.com/driveforwardelectric/)
website.
",,,false,136,Utility/Private Incentives,"",2019-06-04 17:29:08 UTC,,,,"",ELEC|PHEV,OTHER|RBATE,"",IND,""
12221,NY,Smart Charging and Time-of-Use Incentives - Con Edison,"Residential customers who own an electric vehicle customers can receive
\$150 by joining the SmartCharge New York Program. Participants may earn
up to \$800 in incentives annually by installing a connected car device
provided by Con Edison that tracks driving and charging habits, and by
charging during off-peak hours. For more information, including how to
apply, see the [SmartCharge New
York](https://www.fleetcarma.com/smartchargenewyork/setup/) website.
",,,false,71,Utility/Private Incentives,"",2019-06-07 20:49:19 UTC,,,,"",ELEC|PHEV,TOU,"",IND,""
12224,WA,Alternative Fuel Vehicle (AFV) Retail Sales and Use Tax Exemption,"The sale or lease of new or used passenger vehicles, light-duty trucks,
and medium-duty passenger AFVs is exempt from the state retail sales and
use tax. Eligible AFVs include those powered by natural gas, propane,
hydrogen, or electricity. To be eligible, new vehicles may not be valued
above \$45,000 and used vehicles may not be valued above \$30,000. The
tax exemption may apply to all or a portion of the vehicle's value. The
maximum eligible amount for used purchased or leased vehicles is
\$16,000. The Maximum exemption amounts for vehicles are as follows:

::: {data-align=""center""}
  Purchase or Lease Year           Maximum New Vehicle Price Eligible for Exemption   Maximum Leased Vehicle Price Eligible for Exemption
  -------------------------------- -------------------------------------------------- -----------------------------------------------------
  August 1, 2021 - July 31, 2023   \$20,000                                           \$16,000
  August 1, 2023 - July 31, 2025   \$15,000                                           \$16,000
:::

For more information, see the Renewable Energy/Green Incentives section
of Washington Department of Revenue's [Incentives
Programs](https://dor.wa.gov/find-taxes-rates/tax-incentives/incentive-programs)
website.

(Reference [Revised Code of Washington 82.12.9999](http://apps.leg.wa.gov/rcw/))",2019-05-07 00:00:00 UTC,,false,19,State Incentives,"",2019-06-07 21:19:50 UTC,2028-08-01 00:00:00 UTC,,,"",ELEC|HY|NG|PHEV|LPG,EXEM,"",FLEET|GOV|OTHER|IND,http://leg.wa.gov/|http://apps.leg.wa.gov/rcw/|http://apps.leg.wa.gov/rcw/
